dataset,strategy,budget_fraction,seed,accuracy,log_loss,macro_f1,balanced_acc,mcc,pr_auc,macro_auc,top2_accuracy,n_classes
numerai28.6,random,1.0,3,0.5119,0.6925746713416097,0.451639422305895,0.5085074001604013,0.022454561971988,0.5239420245193374,0.518798333227722,,2
numerai28.6,stratified,1.0,3,0.5108,0.6929934783148064,0.5047861026216818,0.5097090501308621,0.019859898310870792,0.5216237072080332,0.5161961917801029,,2
numerai28.6,coreset,1.0,3,0.5133,0.6926130179573436,0.5045759339479096,0.5147357538191331,0.030659022632798547,0.5262156672836105,0.5211919521215415,,2
numerai28.6,prototype,1.0,3,0.5071,0.6930110394035203,0.35801286107722624,0.5021425517383961,0.014201992396146702,0.518808146842265,0.5178959156222337,,2
numerai28.6,stratified_coreset,1.0,3,0.5039,0.6933491443955354,0.4339651165742624,0.500298512287089,0.0008276364701050434,0.5055913124392377,0.5008613531639583,,2
numerai28.6,random,1.0,4,0.5116,0.6932339835248003,0.5111945652201761,0.5113557882420563,0.022735688067652186,0.5210367979298476,0.5200478883796071,,2
numerai28.6,stratified,1.0,4,0.511,0.6934678765380999,0.5033887169672759,0.5097676164653969,0.020108043134955456,0.5177014937775977,0.5158389531411718,,2
numerai28.6,coreset,1.0,4,0.5074,0.6930334314478093,0.5065705450862901,0.5078813324449172,0.015829531645377277,0.5136473563977425,0.5083664449146821,,2
numerai28.6,prototype,1.0,4,0.5047,0.6949780026710858,0.49265210595624276,0.5063574076172079,0.013413093913387233,0.5120989322444705,0.5057142380519877,,2
numerai28.6,stratified_coreset,1.0,4,0.5087,0.6929355527082454,0.392533373354664,0.504206614987477,0.0167202642096129,0.5140806012841841,0.5105508611811453,,2
